Player Name,Team,Opponent,Matchup,Prop Category,Prop Line,GAME_DATE
Marcus Smart,LAL,DEN,LAL vs. DEN,PTS,7.5,2026-03-05
Jake LaRavia,LAL,DEN,LAL vs. DEN,PTS,4.5,2026-03-05
Jaxson Hayes,LAL,DEN,LAL vs. DEN,PTS,5.0,2026-03-05
Jonas Valančiūnas,DEN,LAL,DEN vs. LAL,PTS,6.5,2026-03-05
Trey Murphy,NOP,SAC,NOP vs. SAC,PTS,22.5,2026-03-05
Zion Williamson,NOP,SAC,NOP vs. SAC,PTS,22.5,2026-03-05
Saddiq Bey,NOP,SAC,NOP vs. SAC,PTS,20.5,2026-03-05
Maxime Raynaud,SAC,NOP,SAC vs. NOP,PTS,15.5,2026-03-05
Russell Westbrook,SAC,NOP,SAC vs. NOP,PTS,15.0,2026-03-05
DeMar DeRozan,SAC,NOP,SAC vs. NOP,PTS,14.5,2026-03-05
Nique Clifford,SAC,NOP,SAC vs. NOP,PTS,15.0,2026-03-05
Precious Achiuwa,SAC,NOP,SAC vs. NOP,PTS,12.5,2026-03-05
Herbert Jones,NOP,SAC,NOP vs. SAC,PTS,10.0,2026-03-05
Derik Queen,NOP,SAC,NOP vs. SAC,PTS,8.5,2026-03-05
Jayson Tatum,BOS,DAL,BOS vs. DAL,PTS,12.5,2026-03-06
Paolo Banchero,ORL,DAL,ORL vs. DAL,PRA,38.5,2026-03-05
Desmond Bane,ORL,DAL,ORL vs. DAL,PRA,29.5,2026-03-05
Cooper Flagg,DAL,ORL,DAL vs. ORL,PRA,27.5,2026-03-05
Anthony Black,ORL,DAL,ORL vs. DAL,PRA,22.5,2026-03-05
Brandon Williams,DAL,ORL,DAL vs. ORL,PRA,19.5,2026-03-05
Jalen Suggs,ORL,DAL,ORL vs. DAL,PRA,22.5,2026-03-05
Wendell Carter,ORL,DAL,ORL vs. DAL,PRA,21.5,2026-03-05
P.J. Washington,DAL,ORL,DAL vs. ORL,PRA,19.5,2026-03-05
Max Christie,DAL,ORL,DAL vs. ORL,PRA,18.5,2026-03-05
Naji Marshall,DAL,ORL,DAL vs. ORL,PRA,24.5,2026-03-05
Daniel Gafford,DAL,ORL,DAL vs. ORL,PRA,14.5,2026-03-05
Tristan Silva,ORL,DAL,ORL vs. DAL,PRA,15.5,2026-03-05
Isaiah Collier,UTA,WAS,UTA vs. WAS,PRA,30.5,2026-03-05
Will Riley,WAS,UTA,WAS vs. UTA,PRA,24.5,2026-03-05
Kyle Filipowski,UTA,WAS,UTA vs. WAS,PRA,26.5,2026-03-05
Ace Bailey,UTA,WAS,UTA vs. WAS,PRA,25.5,2026-03-05
Bub Carrington,WAS,UTA,WAS vs. UTA,PRA,18.5,2026-03-05
Bilal Coulibaly,WAS,UTA,WAS vs. UTA,PRA,18.5,2026-03-05
Trae Young,WAS,UTA,WAS vs. UTA,PRA,22.5,2026-03-05
Justin Champagnie,WAS,UTA,WAS vs. UTA,PRA,18.5,2026-03-05
Tre Johnson,WAS,UTA,WAS vs. UTA,PRA,17.5,2026-03-05
Cody Williams,UTA,WAS,UTA vs. WAS,PRA,13.5,2026-03-05
Bam Adebayo,MIA,BKN,MIA vs. BKN,PRA,33.5,2026-03-05
Michael Porter,BKN,MIA,BKN vs. MIA,PRA,30.5,2026-03-05
Tyler Herro,MIA,BKN,MIA vs. BKN,PRA,29.5,2026-03-05
Andrew Wiggins,MIA,BKN,MIA vs. BKN,PRA,22.5,2026-03-05
Jaime Jaquez,MIA,BKN,MIA vs. BKN,PRA,23.5,2026-03-05
Kel'el Ware,MIA,BKN,MIA vs. BKN,PRA,23.5,2026-03-05
Nic Claxton,BKN,MIA,BKN vs. MIA,PRA,21.0,2026-03-05
Pelle Larsson,MIA,BKN,MIA vs. BKN,PRA,19.5,2026-03-05
Nolan Traore,BKN,MIA,BKN vs. MIA,PRA,17.5,2026-03-05
Danny Wolf,BKN,MIA,BKN vs. MIA,PRA,18.5,2026-03-05
Davion Mitchell,MIA,BKN,MIA vs. BKN,PRA,16.5,2026-03-05
Noah Clowney,BKN,MIA,BKN vs. MIA,PRA,17.5,2026-03-05
Kevin Durant,HOU,GSW,HOU vs. GSW,PRA,36.5,2026-03-05
Alperen Sengun,HOU,GSW,HOU vs. GSW,PRA,33.5,2026-03-05
Amen Thompson,HOU,GSW,HOU vs. GSW,PRA,28.5,2026-03-05
Brandin Podziemski,GSW,HOU,GSW vs. HOU,PRA,26.5,2026-03-05
De'Anthony Melton,GSW,HOU,GSW vs. HOU,PRA,21.5,2026-03-05
Gui Santos,GSW,HOU,GSW vs. HOU,PRA,21.5,2026-03-05
Reed Sheppard,HOU,GSW,HOU vs. GSW,PRA,20.0,2026-03-05
Draymond Green,GSW,HOU,GSW vs. HOU,PRA,19.5,2026-03-05
Jabari Smith,HOU,GSW,HOU vs. GSW,PRA,21.5,2026-03-05
Tari Eason,HOU,GSW,HOU vs. GSW,PRA,21.5,2026-03-05
Al Horford,GSW,HOU,GSW vs. HOU,PRA,17.5,2026-03-05
Pat Spencer,GSW,HOU,GSW vs. HOU,PRA,16.5,2026-03-05
Dorian Finney-Smith,HOU,GSW,HOU vs. GSW,PRA,7.5,2026-03-05
Cade Cunningham,DET,SAS,DET vs. SAS,PRA,41.5,2026-03-05
Victor Wembanyama,SAS,DET,SAS vs. DET,PRA,38.5,2026-03-05
Jalen Duren,DET,SAS,DET vs. SAS,PRA,31.0,2026-03-05
Stephon Castle,SAS,DET,SAS vs. DET,PRA,26.5,2026-03-05
De'Aaron Fox,SAS,DET,SAS vs. DET,PRA,25.5,2026-03-05
Devin Vassell,SAS,DET,SAS vs. DET,PRA,20.5,2026-03-05
Tobias Harris,DET,SAS,DET vs. SAS,PRA,20.5,2026-03-05
Ausar Thompson,DET,SAS,DET vs. SAS,PRA,18.5,2026-03-05
Dylan Harper,SAS,DET,SAS vs. DET,PRA,17.5,2026-03-05
Keldon Johnson,SAS,DET,SAS vs. DET,PRA,16.5,2026-03-05
Duncan Robinson,DET,SAS,DET vs. SAS,PRA,15.5,2026-03-05
Julian Champagnie,SAS,DET,SAS vs. DET,PRA,17.5,2026-03-05
Isaiah Stewart,DET,SAS,DET vs. SAS,PRA,13.5,2026-03-05
Ronald Holland,DET,SAS,DET vs. SAS,PRA,12.5,2026-03-05
Luke Kornet,SAS,DET,SAS vs. DET,PRA,10.5,2026-03-05
Caris LeVert,DET,SAS,DET vs. SAS,PRA,9.5,2026-03-05
Anthony Edwards,MIN,TOR,MIN vs. TOR,PRA,37.5,2026-03-05
Brandon Ingram,TOR,MIN,TOR vs. MIN,PRA,30.5,2026-03-05
Julius Randle,MIN,TOR,MIN vs. TOR,PRA,32.0,2026-03-05
Scottie Barnes,TOR,MIN,TOR vs. MIN,PRA,30.5,2026-03-05
Immanuel Quickley,TOR,MIN,TOR vs. MIN,PRA,27.5,2026-03-05
RJ Barrett,TOR,MIN,TOR vs. MIN,PRA,27.5,2026-03-05
Rudy Gobert,MIN,TOR,MIN vs. TOR,PRA,23.5,2026-03-05
Jaden McDaniels,MIN,TOR,MIN vs. TOR,PRA,22.5,2026-03-05
Naz Reid,MIN,TOR,MIN vs. TOR,PRA,21.5,2026-03-05
Jakob Poeltl,TOR,MIN,TOR vs. MIN,PRA,19.5,2026-03-05
Ayo Dosunmu,MIN,TOR,MIN vs. TOR,PRA,17.5,2026-03-05
Donte DiVincenzo,MIN,TOR,MIN vs. TOR,PRA,20.5,2026-03-05
Jamal Shead,TOR,MIN,TOR vs. MIN,PRA,13.0,2026-03-05
Sandro Mamukelashvili,TOR,MIN,TOR vs. MIN,PRA,13.5,2026-03-05
Devin Booker,PHX,CHI,PHX vs. CHI,PRA,35.5,2026-03-05
Josh Giddey,CHI,PHX,CHI vs. PHX,PRA,30.5,2026-03-05
Matas Buzelis,CHI,PHX,CHI vs. PHX,PRA,24.5,2026-03-05
Jalen Green,PHX,CHI,PHX vs. CHI,PRA,26.5,2026-03-05
Grayson Allen,PHX,CHI,PHX vs. CHI,PRA,25.5,2026-03-05
Collin Gillespie,PHX,CHI,PHX vs. CHI,PRA,24.5,2026-03-05
Tre Jones,CHI,PHX,CHI vs. PHX,PRA,21.5,2026-03-05
Guerschon Yabusele,CHI,PHX,CHI vs. PHX,PRA,19.5,2026-03-05
Oso Ighodaro,PHX,CHI,PHX vs. CHI,PRA,20.5,2026-03-05
Royce O'Neale,PHX,CHI,PHX vs. CHI,PRA,18.5,2026-03-05
Isaac Okoro,CHI,PHX,CHI vs. PHX,PRA,15.5,2026-03-05
Nikola Jokić,DEN,LAL,DEN vs. LAL,PRA,53.5,2026-03-05
Luka Dončić,LAL,DEN,LAL vs. DEN,PRA,46.5,2026-03-05
Jamal Murray,DEN,LAL,DEN vs. LAL,PRA,37.5,2026-03-05
LeBron James,LAL,DEN,LAL vs. DEN,PRA,31.5,2026-03-05
Austin Reaves,LAL,DEN,LAL vs. DEN,PRA,27.5,2026-03-05
Christian Braun,DEN,LAL,DEN vs. LAL,PRA,20.5,2026-03-05
Cameron Johnson,DEN,LAL,DEN vs. LAL,PRA,18.5,2026-03-05
Tim Hardaway,DEN,LAL,DEN vs. LAL,PRA,16.5,2026-03-05
Deandre Ayton,LAL,DEN,LAL vs. DEN,PRA,17.5,2026-03-05
Bruce Brown,DEN,LAL,DEN vs. LAL,PRA,14.5,2026-03-05
Luke Kennard,LAL,DEN,LAL vs. DEN,PRA,11.5,2026-03-05
Marcus Smart,LAL,DEN,LAL vs. DEN,PRA,12.5,2026-03-05
Rui Hachimura,LAL,DEN,LAL vs. DEN,PRA,10.5,2026-03-05
Julian Strawther,DEN,LAL,DEN vs. LAL,PRA,10.5,2026-03-05
Jonas Valančiūnas,DEN,LAL,DEN vs. LAL,PRA,12.5,2026-03-05
Jaxson Hayes,LAL,DEN,LAL vs. DEN,PRA,9.5,2026-03-05
Jake LaRavia,LAL,DEN,LAL vs. DEN,PRA,8.5,2026-03-05
Trey Murphy,NOP,SAC,NOP vs. SAC,PRA,31.5,2026-03-05
Zion Williamson,NOP,SAC,NOP vs. SAC,PRA,32.5,2026-03-05
Saddiq Bey,NOP,SAC,NOP vs. SAC,PRA,29.5,2026-03-05
Maxime Raynaud,SAC,NOP,SAC vs. NOP,PRA,27.5,2026-03-05
Russell Westbrook,SAC,NOP,SAC vs. NOP,PRA,23.5,2026-03-05
Nique Clifford,SAC,NOP,SAC vs. NOP,PRA,24.5,2026-03-05
Precious Achiuwa,SAC,NOP,SAC vs. NOP,PRA,23.5,2026-03-05
DeMar DeRozan,SAC,NOP,SAC vs. NOP,PRA,20.5,2026-03-05
Herbert Jones,NOP,SAC,NOP vs. SAC,PRA,17.5,2026-03-05
Derik Queen,NOP,SAC,NOP vs. SAC,PRA,17.5,2026-03-05
Jayson Tatum,BOS,DAL,BOS vs. DAL,PRA,20.5,2026-03-06
Paolo Banchero,ORL,DAL,ORL vs. DAL,REB,8.5,2026-03-05
Daniel Gafford,DAL,ORL,DAL vs. ORL,REB,6.0,2026-03-05
Wendell Carter,ORL,DAL,ORL vs. DAL,REB,7.5,2026-03-05
Naji Marshall,DAL,ORL,DAL vs. ORL,REB,4.5,2026-03-05
P.J. Washington,DAL,ORL,DAL vs. ORL,REB,6.0,2026-03-05
Cooper Flagg,DAL,ORL,DAL vs. ORL,REB,5.5,2026-03-05
Tristan Silva,ORL,DAL,ORL vs. DAL,REB,4.5,2026-03-05
Desmond Bane,ORL,DAL,ORL vs. DAL,REB,4.0,2026-03-05
Max Christie,DAL,ORL,DAL vs. ORL,REB,3.5,2026-03-05
Anthony Black,ORL,DAL,ORL vs. DAL,REB,3.5,2026-03-05
Jalen Suggs,ORL,DAL,ORL vs. DAL,REB,3.5,2026-03-05
Brandon Williams,DAL,ORL,DAL vs. ORL,REB,2.5,2026-03-05
Kyle Filipowski,UTA,WAS,UTA vs. WAS,REB,8.5,2026-03-05
Justin Champagnie,WAS,UTA,WAS vs. UTA,REB,6.0,2026-03-05
Will Riley,WAS,UTA,WAS vs. UTA,REB,5.0,2026-03-05
Ace Bailey,UTA,WAS,UTA vs. WAS,REB,5.0,2026-03-05
Bilal Coulibaly,WAS,UTA,WAS vs. UTA,REB,4.0,2026-03-05
Bub Carrington,WAS,UTA,WAS vs. UTA,REB,3.5,2026-03-05
Cody Williams,UTA,WAS,UTA vs. WAS,REB,3.5,2026-03-05
Isaiah Collier,UTA,WAS,UTA vs. WAS,REB,2.5,2026-03-05
Tre Johnson,WAS,UTA,WAS vs. UTA,REB,1.5,2026-03-05
Trae Young,WAS,UTA,WAS vs. UTA,REB,3.5,2026-03-05
Bam Adebayo,MIA,BKN,MIA vs. BKN,REB,10.0,2026-03-05
Kel'el Ware,MIA,BKN,MIA vs. BKN,REB,8.5,2026-03-05
Nic Claxton,BKN,MIA,BKN vs. MIA,REB,6.5,2026-03-05
Danny Wolf,BKN,MIA,BKN vs. MIA,REB,5.0,2026-03-05
Andrew Wiggins,MIA,BKN,MIA vs. BKN,REB,5.0,2026-03-05
Michael Porter,BKN,MIA,BKN vs. MIA,REB,6.0,2026-03-05
Jaime Jaquez,MIA,BKN,MIA vs. BKN,REB,3.5,2026-03-05
Noah Clowney,BKN,MIA,BKN vs. MIA,REB,4.0,2026-03-05
Pelle Larsson,MIA,BKN,MIA vs. BKN,REB,3.5,2026-03-05
Tyler Herro,MIA,BKN,MIA vs. BKN,REB,4.0,2026-03-05
Davion Mitchell,MIA,BKN,MIA vs. BKN,REB,1.5,2026-03-05
Nolan Traore,BKN,MIA,BKN vs. MIA,REB,1.5,2026-03-05
Alperen Sengun,HOU,GSW,HOU vs. GSW,REB,9.0,2026-03-05
Amen Thompson,HOU,GSW,HOU vs. GSW,REB,7.5,2026-03-05
Jabari Smith,HOU,GSW,HOU vs. GSW,REB,6.0,2026-03-05
Tari Eason,HOU,GSW,HOU vs. GSW,REB,7.0,2026-03-05
Al Horford,GSW,HOU,GSW vs. HOU,REB,5.5,2026-03-05
Draymond Green,GSW,HOU,GSW vs. HOU,REB,5.0,2026-03-05
Gui Santos,GSW,HOU,GSW vs. HOU,REB,5.5,2026-03-05
Brandin Podziemski,GSW,HOU,GSW vs. HOU,REB,5.5,2026-03-05
Kevin Durant,HOU,GSW,HOU vs. GSW,REB,5.5,2026-03-05
De'Anthony Melton,GSW,HOU,GSW vs. HOU,REB,2.5,2026-03-05
Reed Sheppard,HOU,GSW,HOU vs. GSW,REB,1.5,2026-03-05
Dorian Finney-Smith,HOU,GSW,HOU vs. GSW,REB,1.5,2026-03-05
Pat Spencer,GSW,HOU,GSW vs. HOU,REB,1.5,2026-03-05
Victor Wembanyama,SAS,DET,SAS vs. DET,REB,11.5,2026-03-05
Jalen Duren,DET,SAS,DET vs. SAS,REB,11.0,2026-03-05
Ausar Thompson,DET,SAS,DET vs. SAS,REB,5.5,2026-03-05
Cade Cunningham,DET,SAS,DET vs. SAS,REB,6.0,2026-03-05
Julian Champagnie,SAS,DET,SAS vs. DET,REB,5.0,2026-03-05
Stephon Castle,SAS,DET,SAS vs. DET,REB,4.5,2026-03-05
Isaiah Stewart,DET,SAS,DET vs. SAS,REB,5.0,2026-03-05
Tobias Harris,DET,SAS,DET vs. SAS,REB,5.0,2026-03-05
Keldon Johnson,SAS,DET,SAS vs. DET,REB,4.0,2026-03-05
Luke Kornet,SAS,DET,SAS vs. DET,REB,4.5,2026-03-05
Devin Vassell,SAS,DET,SAS vs. DET,REB,3.5,2026-03-05
Ronald Holland,DET,SAS,DET vs. SAS,REB,3.5,2026-03-05
De'Aaron Fox,SAS,DET,SAS vs. DET,REB,2.5,2026-03-05
Dylan Harper,SAS,DET,SAS vs. DET,REB,2.5,2026-03-05
Duncan Robinson,DET,SAS,DET vs. SAS,REB,2.5,2026-03-05
Caris LeVert,DET,SAS,DET vs. SAS,REB,3.5,2026-03-05
Rudy Gobert,MIN,TOR,MIN vs. TOR,REB,11.0,2026-03-05
Jakob Poeltl,TOR,MIN,TOR vs. MIN,REB,8.0,2026-03-05
Julius Randle,MIN,TOR,MIN vs. TOR,REB,6.5,2026-03-05
Scottie Barnes,TOR,MIN,TOR vs. MIN,REB,7.5,2026-03-05
Naz Reid,MIN,TOR,MIN vs. TOR,REB,6.0,2026-03-05
Brandon Ingram,TOR,MIN,TOR vs. MIN,REB,5.0,2026-03-05
RJ Barrett,TOR,MIN,TOR vs. MIN,REB,5.5,2026-03-05
Anthony Edwards,MIN,TOR,MIN vs. TOR,REB,5.0,2026-03-05
Jaden McDaniels,MIN,TOR,MIN vs. TOR,REB,4.5,2026-03-05
Donte DiVincenzo,MIN,TOR,MIN vs. TOR,REB,4.0,2026-03-05
Immanuel Quickley,TOR,MIN,TOR vs. MIN,REB,4.0,2026-03-05
Sandro Mamukelashvili,TOR,MIN,TOR vs. MIN,REB,2.5,2026-03-05
Ayo Dosunmu,MIN,TOR,MIN vs. TOR,REB,1.5,2026-03-05
Jamal Shead,TOR,MIN,TOR vs. MIN,REB,1.5,2026-03-05
Josh Giddey,CHI,PHX,CHI vs. PHX,REB,7.0,2026-03-05
Oso Ighodaro,PHX,CHI,PHX vs. CHI,REB,8.0,2026-03-05
Guerschon Yabusele,CHI,PHX,CHI vs. PHX,REB,7.0,2026-03-05
Matas Buzelis,CHI,PHX,CHI vs. PHX,REB,6.5,2026-03-05
Collin Gillespie,PHX,CHI,PHX vs. CHI,REB,5.0,2026-03-05
Devin Booker,PHX,CHI,PHX vs. CHI,REB,4.5,2026-03-05
Royce O'Neale,PHX,CHI,PHX vs. CHI,REB,5.5,2026-03-05
Ryan Dunn,PHX,CHI,PHX vs. CHI,REB,5.0,2026-03-05
Jalen Green,PHX,CHI,PHX vs. CHI,REB,4.0,2026-03-05
Isaac Okoro,CHI,PHX,CHI vs. PHX,REB,2.5,2026-03-05
Tre Jones,CHI,PHX,CHI vs. PHX,REB,5.5,2026-03-05
Grayson Allen,PHX,CHI,PHX vs. CHI,REB,3.5,2026-03-05
Nikola Jokić,DEN,LAL,DEN vs. LAL,REB,13.0,2026-03-05
Deandre Ayton,LAL,DEN,LAL vs. DEN,REB,7.0,2026-03-05
Luka Dončić,LAL,DEN,LAL vs. DEN,REB,7.5,2026-03-05
Christian Braun,DEN,LAL,DEN vs. LAL,REB,5.0,2026-03-05
Jonas Valančiūnas,DEN,LAL,DEN vs. LAL,REB,4.5,2026-03-05
LeBron James,LAL,DEN,LAL vs. DEN,REB,5.5,2026-03-05
Austin Reaves,LAL,DEN,LAL vs. DEN,REB,4.0,2026-03-05
Bruce Brown,DEN,LAL,DEN vs. LAL,REB,4.0,2026-03-05
Cameron Johnson,DEN,LAL,DEN vs. LAL,REB,4.0,2026-03-05
Jamal Murray,DEN,LAL,DEN vs. LAL,REB,4.0,2026-03-05
Jaxson Hayes,LAL,DEN,LAL vs. DEN,REB,2.5,2026-03-05
Jake LaRavia,LAL,DEN,LAL vs. DEN,REB,1.5,2026-03-05
Marcus Smart,LAL,DEN,LAL vs. DEN,REB,1.5,2026-03-05
Rui Hachimura,LAL,DEN,LAL vs. DEN,REB,2.5,2026-03-05
Tim Hardaway,DEN,LAL,DEN vs. LAL,REB,2.5,2026-03-05
Julian Strawther,DEN,LAL,DEN vs. LAL,REB,1.5,2026-03-05
Luke Kennard,LAL,DEN,LAL vs. DEN,REB,1.5,2026-03-05
